"","Yard.code","Date","Start.Time","End.Time","Temperature...C.","Cloud.Cover.code","Beaufort.scale","Day.of.Week","Species","Bird.Scientific.Name","Behaviour","Time.of.Observation","Plant.species","Scientific.Name","DBH..cm.","Notes","X","Type","IsHedge","Basal.density","BehaviourType"
"398","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","HOSP","Passer domesticus","Perch","9:28","Siberian elm","Ulmus pumila",18,"","","Yard","No","24.3215042","Rest"
"399","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","NOCA","Cardinalis cardinalis","Collect nesting material","9:29","Siberian elm","Ulmus pumila",18,"","","Yard","No","24.3215042","Reproduction"
"400","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","NOCA","Cardinalis cardinalis","Build nest","9:30","Tatarian honeysuckle","Lonicera tatarica",10,"","","Yard","No","24.3215042","Reproduction"
"401","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","NOCA","Cardinalis cardinalis","Collect nesting material","9:31","Siberian elm","Ulmus pumila",18,"","","Yard","No","24.3215042","Reproduction"
"402","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Vocalize","9:31","White cedar","Thuja occidentalis",35,"","","Yard","No","24.3215042","Territory_defense"
"403","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Vocalize","9:31","White cedar","Thuja occidentalis",35,"","","Yard","No","24.3215042","Territory_defense"
"404","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Vocalize","9:31","White cedar","Thuja occidentalis",35,"","","Yard","No","24.3215042","Territory_defense"
"405","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Hop","9:31","White cedar","Thuja occidentalis",35,"","","Yard","No","24.3215042","Foraging"
"406","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Glean","9:32","Siberian elm","Ulmus pumila",46,"","","Yard","No","24.3215042","Foraging"
"407","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Glean","9:32","Siberian elm","Ulmus pumila",46,"","","Yard","No","24.3215042","Foraging"
"408","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Hop","9:32","White cedar","Thuja occidentalis",35,"","","Yard","No","24.3215042","Foraging"
"409","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Feeder","9:32","Feeder",NA,NA,"","","Yard","No","24.3215042","Anthropogenic_interaction"
"410","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Glean","9:33","Siberian elm","Ulmus pumila",46,"","","Yard","No","24.3215042","Foraging"
"411","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Glean","9:33","Siberian elm","Ulmus pumila",46,"*hover glean","","Yard","No","24.3215042","Foraging"
"412","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Glean","9:33","Siberian elm","Ulmus pumila",46,"","","Yard","No","24.3215042","Foraging"
"413","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","BCCH","Poecile atricapillus","Glean","9:33","Siberian elm","Ulmus pumila",46,"","","Yard","No","24.3215042","Foraging"
"414","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","NOCA","Cardinalis cardinalis","Build nest","9:34","Tatarian honeysuckle","Lonicera tatarica",10,"","","Yard","No","24.3215042","Reproduction"
"415","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","NOCA","Cardinalis cardinalis","Build nest","9:36","Tatarian honeysuckle","Lonicera tatarica",10,"","","Yard","No","24.3215042","Reproduction"
"416","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","HOSP","Passer domesticus","Hop","9:36","Tatarian honeysuckle","Lonicera tatarica",NA,"*hedge","","Yard","No","24.3215042","Foraging"
"417","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","NOCA","Cardinalis cardinalis","Build nest","9:37","Tatarian honeysuckle","Lonicera tatarica",10,"","","Yard","No","24.3215042","Reproduction"
"418","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","HOSP","Passer domesticus","Glean","9:37","Siberian elm","Ulmus pumila",46,"","","Yard","No","24.3215042","Foraging"
"419","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","HAWO","Picoides villosus","Glean","9:37","Tatarian honeysuckle","Lonicera tatarica",10,"","","Yard","No","24.3215042","Foraging"
"420","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","HOSP","Passer domesticus","Glean","9:37","Tatarian honeysuckle","Lonicera tatarica",NA,"*hedge","","Yard","No","24.3215042","Foraging"
"421","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","HOSP","Passer domesticus","Glean","9:37","Tatarian honeysuckle","Lonicera tatarica",NA,"*hedge","","Yard","No","24.3215042","Foraging"
"422","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","NOCA","Cardinalis cardinalis","Build nest","9:39","Tatarian honeysuckle","Lonicera tatarica",10,"","","Yard","No","24.3215042","Reproduction"
"423","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","NOCA","Cardinalis cardinalis","Build nest","9:40","Tatarian honeysuckle","Lonicera tatarica",10,"","","Yard","No","24.3215042","Reproduction"
"424","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","HOSP","Passer domesticus","Carry food","9:40","Tatarian honeysuckle","Lonicera tatarica",NA,"*hedge","","Yard","No","24.3215042","Reproduction"
"425","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","HOSP","Passer domesticus","Vocalize","9:40","Tatarian honeysuckle","Lonicera tatarica",NA,"*hedge","","Yard","No","24.3215042","Territory_defense"
"426","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","NOCA","Cardinalis cardinalis","Build nest","9:42","Tatarian honeysuckle","Lonicera tatarica",10,"","","Yard","No","24.3215042","Reproduction"
"427","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","HOSP","Passer domesticus","Hop","9:42","Tatarian honeysuckle","Lonicera tatarica",NA,"*hedge","","Yard","No","24.3215042","Foraging"
"428","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","HOSP","Passer domesticus","Perch","9:43","Common lilac","Syringa vulgaris",9,"","","Yard","No","24.3215042","Rest"
"429","Y47","04/07/2024","9:24","9:44",23,4,3,"Thursday","HOSP","Passer domesticus","Perch","9:44","White cedar","Thuja occidentalis",35,"","","Yard","No","24.3215042","Rest"
"430","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Peck","8:21","Ground",NA,NA,"Lots of squirrels in backyard","","Yard","Yes","5.2786735","Foraging"
"431","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Perch","8:22","Common lilac","Syringa vulgaris",11,"Many CHSW flyovers","","Yard","Yes","5.2786735","Rest"
"432","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Feeder","8:22","Feeder",NA,NA,"NOCA pair","","Yard","Yes","5.2786735","Anthropogenic_interaction"
"433","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Perch","8:23","Common lilac","Syringa vulgaris",11,"","","Yard","Yes","5.2786735","Rest"
"434","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Feeder","8:23","Feeder",NA,NA,"","","Yard","Yes","5.2786735","Anthropogenic_interaction"
"435","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Perch","8:25","Common lilac","Syringa vulgaris",11,"","","Yard","Yes","5.2786735","Rest"
"436","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Feeder","8:25","Feeder",NA,NA,"","","Yard","Yes","5.2786735","Anthropogenic_interaction"
"437","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Perch","8:35","Common lilac","Syringa vulgaris",11,"","","Yard","Yes","5.2786735","Rest"
"438","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Feeder","8:35","Feeder",NA,NA,"","","Yard","Yes","5.2786735","Anthropogenic_interaction"
"439","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Perch","8:35","Common lilac","Syringa vulgaris",11,"","","Yard","Yes","5.2786735","Rest"
"440","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Feeder","8:35","Feeder",NA,NA,"","","Yard","Yes","5.2786735","Anthropogenic_interaction"
"441","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","NOCA","Cardinalis cardinalis","Peck","8:36","Ground",NA,NA,"","","Yard","Yes","5.2786735","Foraging"
"442","Y06","05/07/2024","8:17","8:37",22,4,3,"Friday ","BCCH","Poecile atricapillus","Glean","8:36","Silver maple","Acer saccharinum",17,"","","Yard","Yes","5.2786735","Foraging"
"443","Y24","05/07/2024","8:46","9:06",21,4,3,"Friday ","CHSP","Spizella passerina","Perch","9:01","White cedar","Thuja occidentalis",10,"AMGO, BCCH, RBNU, SOSP, NOCA, CHSP. EUST, AMRO, CHSW heard/seen around.

Garden smells so so good","","Yard","Yes","66.8015769","Rest"
"444","Y49","08/07/2024","7:05","7:25",22,3,2,"Monday",NA,"","","","","",NA,"REVI heard.","","Yard","No","12.2787018","NA"
"445","Y27","08/07/2024","8:33","8:53",23,2,2,"Monday","EUST","Sturnus vulgaris","Vocalize","8:33","Manitoba maple","Acer negundo",106,"House is sold. HOSP X2 perch on dead ash tree on front lawn. AMRO juvenile on roof and parent in neighbour's yard. CEDW heard.","","Yard","No","5.504345","Territory_defense"
"446","Y27","08/07/2024","8:33","8:53",23,2,2,"Monday","AMRO","Turdus migratorius","Perch","8:39","Manitoba maple","Acer negundo",106,"","","Yard","No","5.504345","Rest"
"447","Y27","08/07/2024","8:33","8:53",23,2,2,"Monday","AMRO","Turdus migratorius","Perch","8:41","Manitoba maple","Acer negundo",106,"","","Yard","No","5.504345","Rest"
"448","Y04","09/07/2024","6:34","6:54",22,4,2,"Tuesday","NOCA","Cardinalis cardinalis","Vocalize","6:45","Ground",NA,NA,"HOSP nest still on side of house. ROPI, CHSW, SOSP, COGR, EUST, BCCH seen or heard.","","Yard","Yes","3.1567111","Territory_defense"
"449","Y25","09/07/2024","8:00","8:20",23,4,2,"Tuesday","HOSP","Passer domesticus","Perch","8:09","White cedar","Thuja occidentalis",15,"WRONG HOUSE!!! Lots of sparrows on house. COGR, CHSP, CEDW, CHSW seen or heard. CHSW flying low.","","Yard","No",NA,"Rest"
"450","Y25","09/07/2024","8:00","8:20",23,4,2,"Tuesday","HOSP","Passer domesticus","Perch","8:11","White ash","Fraxinus americana",40,"","","Yard","No",NA,"Rest"
"451","Y25","09/07/2024","8:00","8:20",23,4,2,"Tuesday","HOSP","Passer domesticus","Perch","8:14","White ash","Fraxinus americana",40,"","","Yard","No",NA,"Rest"
"452","Y25","09/07/2024","8:00","8:20",23,4,2,"Tuesday","HOSP","Passer domesticus","Glean","8:16","Common lilac","Syringa vulgaris",9,"","","Yard","No",NA,"Foraging"
"453","Y25","09/07/2024","8:00","8:20",23,4,2,"Tuesday","HOSP","Passer domesticus","Glean","8:16","Common lilac","Syringa vulgaris",9,"","","Yard","No",NA,"Foraging"
"454","Y25","09/07/2024","8:00","8:20",23,4,2,"Tuesday","HOSP","Passer domesticus","Glean","8:17","White cedar","Thuja occidentalis",15,"","","Yard","No",NA,"Foraging"
"455","Y25","09/07/2024","8:00","8:20",23,4,2,"Tuesday","HOSP","Passer domesticus","Perch","8:19","White ash","Fraxinus americana",40,"","","Yard","No",NA,"Rest"
"456","Y09","09/07/2024","8:35","8:55",24,4,2,"Tuesday",NA,"","","","","",NA,"Lots of BCCH vocalizations. WBNU heard.","","Yard","Yes","9.9382062","NA"
"457","Y33","12/07/2024","7:47","8:07",20,4,1,"Friday ","NOCA","Cardinalis cardinalis","Hide","7:49","Ground",NA,NA,"Juvenile","","Yard","No","8.7178143","Reproduction"
"458","Y33","12/07/2024","7:47","8:07",20,4,1,"Friday ","HOSP","Passer domesticus","Glean","7:53","Manitoba maple","Acer negundo",42,"So many CHSW","","Yard","No","8.7178143","Foraging"
"459","Y33","12/07/2024","7:47","8:07",20,4,1,"Friday ","EUST","Sturnus vulgaris","Perch","7:49","Manitoba maple","Acer negundo",30,"Lots of pollinators in adjacent front yard","","Yard","No","8.7178143","Rest"
"460","Y33","12/07/2024","7:47","8:07",20,4,1,"Friday ","HOSP","Passer domesticus","Perch","8:00","Manitoba maple","Acer negundo",42,"","","Yard","No","8.7178143","Rest"
"461","Y33","12/07/2024","7:47","8:07",20,4,1,"Friday ","HOSP","Passer domesticus","Bill wipe","8:00","Manitoba maple","Acer negundo",42,"","","Yard","No","8.7178143","Grooming"
"462","Y33","12/07/2024","7:47","8:07",20,4,1,"Friday ","HOSP","Passer domesticus","Perch","8:00","Manitoba maple","Acer negundo",30,"","","Yard","No","8.7178143","Rest"
"463","Y33","12/07/2024","7:47","8:07",20,4,1,"Friday ","HOSP","Passer domesticus","Bill wipe","8:00","Manitoba maple","Acer negundo",30,"","","Yard","No","8.7178143","Grooming"
"464","Y33","12/07/2024","7:47","8:07",20,4,1,"Friday ","HOSP","Passer domesticus","Perch","8:02","Manitoba maple","Acer negundo",42,"","","Yard","No","8.7178143","Rest"
"465","Y33","12/07/2024","7:47","8:07",20,4,1,"Friday ","HOSP","Passer domesticus","Perch","8:02","Manitoba maple","Acer negundo",42,"","","Yard","No","8.7178143","Rest"
"466","Y33","12/07/2024","7:47","8:07",20,4,1,"Friday ","EUST","Sturnus vulgaris","Perch","8:06","Manitoba maple","Acer negundo",42,"","","Yard","No","8.7178143","Rest"
"467","Y47","12/07/2024","9:07","9:27",21,4,1,"Friday ","NOCA","Cardinalis cardinalis","Incubate","9:07","Tatarian honeysuckle","Lonicera tatarica",10,"Mama flushed from her nest, but went back ","","Yard","No","24.3215042","Reproduction"
"468","Y47","12/07/2024","9:07","9:27",21,4,1,"Friday ","AMRO","Turdus migratorius","Perch","9:26","Siberian elm","Ulmus pumila",46,"BCCH, ROPI, COGR, HOSP, EUST, AMCR, SOSP, WBNU ","","Yard","No","24.3215042","Rest"
"469","Y47","12/07/2024","9:07","9:27",21,4,1,"Friday ","NOCA","Cardinalis cardinalis","Incubate","9:12","Tatarian honeysuckle","Lonicera tatarica",10,"Mama going back into nest","","Yard","No","24.3215042","Reproduction"
"470","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","AMGO","Spinus tristis","Hop","10:20","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Foraging"
"471","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Perch","10:20","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Rest"
"472","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Perch","10:20","Red ash","Fraxinus pennsylvanica",60,"","","Yard","No","11.3989116","Rest"
"473","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Feeder","10:22","Feeder",NA,NA,"","","Yard","No","11.3989116","Anthropogenic_interaction"
"474","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Feeder","10:22","Feeder",NA,NA,"","","Yard","No","11.3989116","Anthropogenic_interaction"
"475","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Feeder","10:22","Feeder",NA,NA,"","","Yard","No","11.3989116","Anthropogenic_interaction"
"476","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Feeder","10:22","Feeder",NA,NA,"","","Yard","No","11.3989116","Anthropogenic_interaction"
"477","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Feeder","10:23","Feeder",NA,NA,"","","Yard","No","11.3989116","Anthropogenic_interaction"
"478","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Perch","10:24","Common lilac","Syringa vulgaris",5,"","","Yard","No","11.3989116","Rest"
"479","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Perch","10:24","Common lilac","Syringa vulgaris",5,"","","Yard","No","11.3989116","Rest"
"480","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Drink","10:26","Bird bath",NA,NA,"","","Yard","No","11.3989116","Anthropogenic_interaction"
"481","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Bill wipe","10:26","Common lilac","Syringa vulgaris",5,"","","Yard","No","11.3989116","Grooming"
"482","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Glean","10:30","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Foraging"
"483","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Peck","10:32","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Foraging"
"484","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","HOSP","Passer domesticus","Perch","10:20","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Rest"
"485","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Glean","10:22","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Foraging"
"486","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Perch","10:27","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Rest"
"487","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Bill wipe","10:27","Common lilac","Syringa vulgaris",5,"","","Yard","No","11.3989116","Grooming"
"488","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Perch","10:27","Trumpet honeysuckle"," Lonicera sempervirens",NA,"Vine","","Yard","No","11.3989116","Rest"
"489","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Perch","10:28","Common lilac","Syringa vulgaris",5,"","","Yard","No","11.3989116","Rest"
"490","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Perch","10:28","Common lilac","Syringa vulgaris",5,"","","Yard","No","11.3989116","Rest"
"491","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Glean","10:30","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Foraging"
"492","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Glean","10:30","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Foraging"
"493","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Glean","10:30","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Foraging"
"494","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Feeder","10:31","Feeder",NA,NA,"","","Yard","No","11.3989116","Anthropogenic_interaction"
"495","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Feeder","10:33","Feeder",NA,NA,"","","Yard","No","11.3989116","Anthropogenic_interaction"
"496","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Feeder","10:33","Feeder",NA,NA,"","","Yard","No","11.3989116","Anthropogenic_interaction"
"497","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","HOSP","Passer domesticus","Perch","10:34","Common lilac","Syringa vulgaris",5,"","","Yard","No","11.3989116","Rest"
"498","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Glean","10:35","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Foraging"
"499","Y28","12/07/2024","10:16","10:36",23,4,2,"Friday ","BCCH","Poecile atricapillus","Glean","10:35","Red ash","Fraxinus pennsylvanica",72,"","","Yard","No","11.3989116","Foraging"
"500","Y20","18/07/2024","8:27","8:47",20,2,3,"Thursday",NA,"","","","","",NA,"NOFL pair in next yard

Very quiet morning

No hedge in this yard

AMGO, AMCR, WBNU, NOFL, NOCA","","Yard","No","44.9160733","NA"
"501","Y31","18/07/2024","8:51","9:11",20,2,3,"Thursday","HOSP","Passer domesticus","Perch","8:51","Norway maple","Acer platanoides",42,"","","Yard","Yes","0.8590313","Rest"
"502","Y31","18/07/2024","8:51","9:11",20,2,3,"Thursday","HOSP","Passer domesticus","Perch","8:54","White cedar","Thuja occidentalis",NA,"Hedge","","Yard","Yes","0.8590313","Rest"
"503","Y31","18/07/2024","8:51","9:11",20,2,3,"Thursday","HOSP","Passer domesticus","Perch","8:54","White cedar","Thuja occidentalis",NA,"Hedge","","Yard","Yes","0.8590313","Rest"
"504","Y31","18/07/2024","8:51","9:11",20,2,3,"Thursday","HOSP","Passer domesticus","Perch","9:11","White cedar","Thuja occidentalis",NA,"Hedge","","Yard","Yes","0.8590313","Rest"
"505","Y07","18/07/2024","9:17","9:37",20,1,3,"Thursday",NA,"","","","","",NA,"DOWO in adjacent yard, GREG flyover","","Yard","Yes","6.9929772","NA"
"506","Y44","18/07/2024","10:59","11:19",21,2,3,"Thursday","HOSP","Passer domesticus","Perch","11:15","Japanese yew","Taxus cuspidata",15,"HOSP, NOCA, BCCH, AMCR","","Yard","No","6.8395773","Rest"
